the Expedited Funds Availability Act 12 USC 4002;LegalReferences
Section 604;LegalReferences
the Expedited Funds Availability Act 12 USC 4003;LegalReferences
Section 605;LegalReferences
the Expedited Funds Availability Act 12 USC 4004;LegalReferences
section 605f1;LegalReferences
Section 609;LegalReferences
the Expedited Funds Availability Act 12 USC 4008;LegalReferences
Consultations;EconomicOperands
Section 603;LegalReferences
Section 607;LegalReferences
the Expedited Funds Availability Act 12 USC 4006;LegalReferences
SEC 1087;<div class="ex4
the Fair Credit Billing Act;LegalReferences
Credit Billing Act;LegalReferences
section 105i;LegalReferences
SEC 1088;<div class="ex4
Accurate;EconomicOperands
Credit Transactions Act of 2003;LegalReferences
Credit Reporting Act;LegalReferences
The Fair Credit Reporting Act 15 USC 1681 et seq;LegalReferences
section 603 15 USC 1681a;LegalReferences
subsections w and x;LegalReferences
subsections x and y;LegalReferences
sections 615e 15 USC 1681me;LegalReferences
section 615e1 15 USC 1681me;LegalReferences
section 628a1 15 USC 1681wa1;LegalReferences
section 603k2 15 USC 1681ak2;LegalReferences
section 604g 15 USC 1681bg;LegalReferences
section 605h2A;LegalReferences
section 621;LegalReferences
section 611e2 15 USC 1681ie;LegalReferences
Complaints;EconomicOperands
section 615d2B;LegalReferences
section 615e1 15 USC 1681me1;LegalReferences
section 615h6 15 USC 1681mh6;LegalReferences
section 621 15 USC 1681s;LegalReferences
section 5a;LegalReferences
section 5b;LegalReferences
section 623a1;LegalReferences
section 615d;LegalReferences
subtitle IV;LegalReferences
the Federal Aviation Act of 1958;LegalReferences
Packers;EconomicOperands
section 406;LegalReferences
Incorporated;EconomicOperands
section 3s;LegalReferences
subsection c4;LegalReferences
section 623;LegalReferences
subsection a8;LegalReferences
Accuracy;EconomicOperands
section 628a3 15 USC 1681wa3;LegalReferences
section 112b;LegalReferences
section 211d;LegalReferences
section 214b;LegalReferences
section 624;LegalReferences
section 214e1;LegalReferences
SEC 1089;<div class="ex4
the Fair Debt Collection Practices Act;LegalReferences
Collection Practices Act 15 USC 1692 et seq;LegalReferences
section 803 15 USC 1692a;LegalReferences
section 814 15 USC 1692l;LegalReferences
paragraphs 3 through 6;LegalReferences
Neither;FunctionWords
of debts;EconomicOperands
SEC 1090;<div class="ex4
section 8t 12 USC 1818t;LegalReferences
section 43 12 USC 1831t;LegalReferences
SEC 1091;<div class="ex4
Examination Council Act of 1978;LegalReferences
Section 1004a4;<div class="ex5
the Federal Financial Institutions Examination Council Act of 1978 12 USC 3303a4;LegalReferences
SEC 1092;<div class="ex4
Section 18f;<div class="ex5
savings and loan institutions;EconomicOperands
Federal credit unions;EconomicOperands
1 [Repealed];<div class="ex6
paragraphs 5 through 7;LegalReferences
savings and loan institution;EconomicOperands
SEC 1093;<div class="ex4
Title V;<div class="ex5
section 501b 15 USC 6801b;LegalReferences
section 502e5 15 USC 6802e5;LegalReferences
section 504a 15 USC 6804a;LegalReferences
section 501;LegalReferences
section 505a 15 USC 6805a;LegalReferences
This subtitle;LegalReferences
section 505b1 15 USC 6805b1;LegalReferences
section 507b 15 USC 6807;LegalReferences
SEC 1094;<div class="ex4
the Home Mortgage Disclosure Act of 1975;LegalReferences
Mortgage Disclosure Act of 1975 12 USC 2801 et seq;LegalReferences
sections 303;LegalReferences
section 303 12 USC 2802;LegalReferences
paragraphs 1 through 6;LegalReferences
section 304 12 USC 2803;LegalReferences
measurements;EconomicOperands
section 1503;LegalReferences
explanations;EconomicOperands
ii age;<div class="ex8
section 305 12 USC 2804;LegalReferences
section 3f;LegalReferences
subparagraph B or C;LegalReferences
section 304;LegalReferences
section 306 12 USC 2805b;LegalReferences
section 307 12 USC 2806;LegalReferences
SEC 307;<div class="ex4
3 Contracting;<div class="ex6
SEC 1095;<div class="ex4
the Homeowners Protection Act of 1998;LegalReferences
the Homeowners Protection Act of 1998 12 USC 4909;LegalReferences
section 3c2;LegalReferences
section 19b1A;LegalReferences
SEC 1096;<div class="ex4
section 158a;LegalReferences
section 158b;LegalReferences
SEC 1097;<div class="ex4
Section 626;<div class="ex5
SEC 1098;<div class="ex4
The Real Estate;<div class="ex5
Settlement Procedures Act of 1974 12 USC 2601 et seq;LegalReferences
section 3 12 USC 2602;LegalReferences
section 4 12 USC 2603;LegalReferences
section 5 12 USC 2604;LegalReferences
section 6j3 12 USC 2605j3;LegalReferences
section 7b 12 USC 2606b;LegalReferences
section 8c5 12 USC 2607c5;LegalReferences
section 8d 12 USC 2607d;LegalReferences
section 10c;LegalReferences
section 16 12 USC 2614;LegalReferences
section 18 12 USC 2616;LegalReferences
section 19 12 USC 2617;LegalReferences
SEC 1098A;<div class="ex4
Interstate;EconomicOperands
Sales;EconomicOperands
Full Disclosure Act 15 USC 1701 et seq;LegalReferences
section 1402 15 USC 1701;LegalReferences
section 1416a 15 USC 1715a;LegalReferences
SEC 1099;<div class="ex4
section 1112e 12 USC 3412e;LegalReferences
section 1113 12 USC 3413;LegalReferences
SEC 1100;<div class="ex4
The SAFE;<div class="ex5
paragraphs 7 and 11;LegalReferences
section 1507a1;LegalReferences
section 1503 12 USC 5102;LegalReferences
paragraphs 2 through 12;LegalReferences
section 1507 12 USC 5106;LegalReferences
employeess;EconomicOperands
section 1508 12 USC 5107;LegalReferences
Sec;EconomicOperands
maximizes;EconomicOperands
section 1510 12 USC 5109;LegalReferences
SEC 1510;<div class="ex4
section 1513 12 USC 5112;LegalReferences
SEC 1513;<div class="ex4
administrator;EconomicOperands
section 1509;LegalReferences
section 1514 12 USC 5113;LegalReferences
SEC 1100A;<div class="ex4
The Truth;<div class="ex5
section 103 15 USC 1602;LegalReferences
subsections b through bb;LegalReferences
subsections c through cc;LegalReferences
section 140d;LegalReferences
sections 105i;LegalReferences
section 108c;LegalReferences
section 129m;LegalReferences
section 105a 15 USC 1604a;LegalReferences
section 103aa;LegalReferences
section 105b 15 USC 1604b;LegalReferences
section 105f1 15 USC 1604f1;LegalReferences
section 105 15 USC 1604;LegalReferences
section 108 15 USC 1604;LegalReferences
Enforcing;RegulatoryOperators
the Farm Credit Act of 1971;LegalReferences
section 129 15 USC 1639;LegalReferences
subsection l2;LegalReferences
SEC 1100B;<div class="ex4
section 272b 12 USC 4311;LegalReferences
section 270a 12 USC 4309;LegalReferences
section 272b 12 USC 4311b;LegalReferences
section 274 12 USC 4313;LegalReferences
SEC 1100C;<div class="ex4
Fraud;EconomicOperands
Abuse Prevention Act;LegalReferences
Abuse Prevention Act 15 USC 6102;LegalReferences
Section 5c;LegalReferences
Abuse Prevention Act 15 USC 6105;LegalReferences
sections 3d;LegalReferences
SEC 1100D;<div class="ex4
Section 3513;LegalReferences
SEC 1100E;<div class="ex4
Caps;EconomicOperands
SEC 1100F;<div class="ex4
Section 615;<div class="ex5
section 609f2A;LegalReferences
section 609f1;LegalReferences
subsection h5;LegalReferences
SEC 1100G;<div class="ex4
a Panel;<div class="ex5
Section 609d;LegalReferences
section 609d2;LegalReferences
Counsel;EconomicOperands
Section 604a;LegalReferences
SEC 1100H;<div class="ex4
sections 1081;LegalReferences
SEC 601;<div class="ex4
Savings Association;EconomicOperands
Holding Company;EconomicOperands
Regulatory Improvements Act of 2010;LegalReferences
SEC 602;<div class="ex4
commercial firm;EconomicOperands
15 percent;Attributes
SEC 603;<div class="ex4
Moratorium;Other
credit card banks;EconomicOperands
industrial loan companies;EconomicOperands
credit card bank;EconomicOperands
section 2c2F;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841c2F;LegalReferences
industrial bank;EconomicOperands
section 2c2H;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841c2H;LegalReferences
trust bank;EconomicOperands
section 2c2D;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841c2D;LegalReferences
the Federal Deposit Insurance Act 12 USC 1815;LegalReferences
November 23 2009;Attributes
section 7j;LegalReferences
12 USC 1817j;LegalReferences
approvals;RegulatoryOperators
section 2a5E;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841a5E;LegalReferences
section 2a5F;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841a5F;LegalReferences
section 2c2B;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841c2B;LegalReferences
generally describe;Other
commercial firms;EconomicOperands
affiliate transactions;EconomicOperands
cross-marketing;EconomicOperands
SEC 604;<div class="ex4
Sections 5c1;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1844c1;LegalReferences
subclause Aii;LegalReferences
Section 5c2;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1844c2;LegalReferences
The Bank Holding Company Act of 1956 12 USC 1841 et seq;LegalReferences
section 5c5B 12 USC 1844c5B;LegalReferences
section 10A 12 USC 1848a;LegalReferences
Section 3c;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1842c;LegalReferences
Financial stability;EconomicOperands
In every case;LogicalConnectors
nonbanks;EconomicOperands
Section 4j2A;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1843j2A;LegalReferences
Section 4k6B;LegalReferences
act transactions;EconomicOperands
Section 18c5;LegalReferences
the Federal Deposit Insurance Act 12 USC 1828c5;LegalReferences
Section 10b2;LegalReferences
Home Owners;EconomicOperands
Act 12 USC 1467ab2;LegalReferences
Act 12 USC 1462;LegalReferences
Section 10b;LegalReferences
Act 12 USC 1467ab;LegalReferences
Act 12 USC 1467aa1Dii;LegalReferences
subsection c9C;LegalReferences
companys;EconomicOperands
SEC 605;<div class="ex4
SEC 26;<div class="ex4
Lead insured depository institution;EconomicOperands
lead insured depository institution;EconomicOperands
section 2o8;LegalReferences
Alternating;EconomicOperands
alternating;EconomicOperands
conflicting supervisory;EconomicOperands
demands;EconomicOperands
Appropriate Federal Banking Agency;EconomicOperands
SEC 606;<div class="ex4
financial holding companies;EconomicOperands
capitalized;EconomicOperands
Section 4l1;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1843l1;LegalReferences
Section 10c2;LegalReferences
Act 12 USC 1467ac2;LegalReferences
sections 4l;LegalReferences
section 804c;LegalReferences
the Community Reinvestment Act of 1977 12 USC 2903c;LegalReferences
SEC 607;<div class="ex4
interstate acquisitions;EconomicOperands
Section 3d1A;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1842d1A;LegalReferences
mergers;EconomicOperands
Section 44b4B;LegalReferences
12 USC 1831ub4B;LegalReferences
SEC 608;<div class="ex4
Enhancing;EconomicOperands
Affiliate transactions;EconomicOperands
Section 23A;LegalReferences
12 USC 371c;LegalReferences
agreement to repurchase;EconomicOperands
section 5200b;LegalReferences
12 USC 84b;LegalReferences
letter of credit;EconomicOperands
subsection d4;LegalReferences
State banks;EconomicOperands
netting agreement;EconomicOperands
netting agreements;EconomicOperands
Act 12 USC 1468;LegalReferences
SEC 609;<div class="ex4
Eliminating;EconomicOperands
section 23A;LegalReferences
SEC 610;<div class="ex4
derivative transactions;EconomicOperands
Section 5200b;LegalReferences
repayable;EconomicOperands
Section 5u3;LegalReferences
SEC 611;<div class="ex4
Section 18;LegalReferences
the Federal Deposit Insurance Act 12 USC 1828;LegalReferences
y;<div class="ex5
section 5200b3;LegalReferences
SEC 612;<div class="ex4
troubled;EconomicOperands
Section 5154;LegalReferences
Section 5i;LegalReferences
proposed conversion;EconomicOperands
conversion implements;EconomicOperands
conditioned on;LogicalConnectors
investigative proceedings;EconomicOperands
absent;FunctionWords
SEC 613;<div class="ex4
branching;EconomicOperands
Section 5155g1A;LegalReferences
SEC 614;<div class="ex4
insiders;EconomicOperands
Extensions;EconomicOperands
SEC 615;<div class="ex4
z;<div class="ex5
section 22h;LegalReferences
the Federal reserve Act;LegalReferences
Section 22d;LegalReferences
the Federal Reserve Act 12 USC 375;LegalReferences
d [Reserved];<div class="ex5
SEC 616;<div class="ex4
capital levels;EconomicOperands
Capital levels;EconomicOperands
Section 5b;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1844b;LegalReferences
capital regulations;EconomicOperands
countercyclical;EconomicOperands
decreases;EconomicOperands
contraction;EconomicOperands
Section 10g1;LegalReferences
Section 908a1;LegalReferences
the International Lending Supervision Act of 1983 12 USC 3907a1;LegalReferences
section 38 12 USC 1831o;LegalReferences
SEC 38A;<div class="ex4
Holding companies;EconomicOperands
source of financial strength;EconomicOperands
SEC 617;<div class="ex4
elective;EconomicOperands
the Securities Exchange Act of 1934 15 USC 78q;LegalReferences
subsections j and k;LegalReferences
subsections i and j;LegalReferences
SEC 618;<div class="ex4
associated person of a securities holding company;EconomicOperands
securities holding company;EconomicOperands
the International Banking Act of 1978 12 USC 31017;LegalReferences
the Bank Holding Company Act of 1956 12 USC 1841c2;LegalReferences
the Federal Reserve Act 12 USC 611 et seq;LegalReferences
consolidated supervision;EconomicOperands
supervised securities holding company;EconomicOperands
Securities Holding Company;EconomicOperands
Having;FunctionWords
registers;EconomicOperands
furnish copies;EconomicOperands
attesting;EconomicOperands
Focus;EconomicOperands
Differentiation;EconomicOperands
Subsections;LegalReferences
SEC 619;<div class="ex4
private equity funds;EconomicOperands
SEC 13;<div class="ex4
banking entity;EconomicOperands
hedge fund;EconomicOperands
private equity fund;EconomicOperands
sponsors;EconomicOperands
with regards to;FunctionWords
sponsorship;EconomicOperands
subsection d3;LegalReferences
unregulated;EconomicOperands
self-interest;EconomicOperands
accommodate;EconomicOperands
illiquid;EconomicOperands
Coordinated;EconomicOperands
the International Banking Act;LegalReferences
disadvantages;EconomicOperands
Conformance;LegalReferences
two-year;Attributes
Extended;EconomicOperands
illiquid funds;EconomicOperands
May 1 2010;Attributes
illiquid fund;EconomicOperands
