key;category;total_count
THE FEDERAL SENTENCING GUIDELINES;LegalReferences;4
THE FEDERAL TRADE COMMISSION ACT;LegalReferences;29
THE FEDERAL TRADE COMMISSION ACT 15 USC 41 ET SEQ;LegalReferences;5
THE FEDERALLY RECOGNIZED INDIAN TRIBE LIST ACT OF 1994;LegalReferences;1
THE FINANCIAL INSTITUTIONS SUPERVISORY ACT OF 1966;LegalReferences;1
THE FINANCIAL STABILITY ACT OF 2010;LegalReferences;6
THE FLOOD DISASTER PROTECTION ACT OF 1973;LegalReferences;3
THE FLOOD DISASTER PROTECTION ACT OF 1973 42 USC 4003A5;LegalReferences;1
THE FUTURES TRADING ACT OF 1982;LegalReferences;3
THE HELPING FAMILIES SAVE THEIR HOMES ACT OF 2009;LegalReferences;1
THE HIGHER EDUCATION ACT OF 1965;LegalReferences;1
THE HIGHER EDUCATION ACT OF 1965 20 USC 1018F;LegalReferences;1
THE HOME MORTGAGE DISCLOSURE ACT;LegalReferences;1
THE HOME MORTGAGE DISCLOSURE ACT OF 1975;LegalReferences;1
THE HOME MORTGAGE DISCLOSURE ACT OF 1975 12 USC 2801 ET SEQ;LegalReferences;2
THE HOME OWNERS LOAN ACT;LegalReferences;12
THE HOME OWNERS LOAN ACT 12 USC 1461 ET SEQ;LegalReferences;4
THE HOME OWNERS LOAN ACT 12 USC 1464;LegalReferences;5
THE HOME OWNERS LOAN ACT 12 USC 1468;LegalReferences;2
THE HOME OWNERS PROTECTION ACT OF 1998 12 USC 4901 ET SEQ;LegalReferences;1
THE HOMEOWNERS PROTECTION ACT OF 1998;LegalReferences;1
THE HOUSING ACT OF 1948 12 USC 1701CC;LegalReferences;1
THE INSPECTOR GENERAL ACT;LegalReferences;1
THE INSPECTOR GENERAL ACT OF 1978;LegalReferences;2
THE INTERNATIONAL BANKING ACT;LegalReferences;1
THE INTERNATIONAL BANKING ACT OF 1978;LegalReferences;4
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3101;LegalReferences;3
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 31017;LegalReferences;1
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3101B7;LegalReferences;1
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3105D3;LegalReferences;1
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3105E1;LegalReferences;1
THE INTERNATIONAL BANKING ACT OF 1978 12 USC 3106A;LegalReferences;3
THE INTERNATIONAL LENDING SUPERVISION ACT OF 1983 12 USC 3907A1;LegalReferences;1
THE INTERSTATE LAND SALES FULL DISCLOSURE ACT;LegalReferences;1
THE INTERSTATE LAND SALES FULL DISCLOSURE ACT 15 USC 1701;LegalReferences;1
THE INTERSTATE LAND SALES FULL DISCLOSURE ACT 15 USC 1701 ET SEQ;LegalReferences;4
THE INVESTMENT ADVISER ACT OF 1940;LegalReferences;1
THE INVESTMENT ADVISERS ACT;LegalReferences;1
THE INVESTMENT ADVISERS ACT OF 1940;LegalReferences;52
THE INVESTMENT ADVISERS ACT OF 1940 15 USC 80B-10;LegalReferences;1
THE INVESTMENT ADVISERS ACT OF 1940 15 USC 80B-3M;LegalReferences;1
THE INVESTMENT COMPANY ACT;LegalReferences;1
THE INVESTMENT COMPANY ACT OF 1940;LegalReferences;27
THE INVESTMENT COMPANY ACT OF 1940 15 USC 80A-24F;LegalReferences;2
THE INVESTMENT COMPANY ACT OF 1940 15 USC 80A-30;LegalReferences;1
THE LIABILITY RISK RETENTION ACT OF 1986 15 USC 3901A4;LegalReferences;1
THE NATIONAL FLOOD INSURANCE ACT OF 1968;LegalReferences;1
THE NATIONAL HOUSING ACT;LegalReferences;5
THE NATIONAL HOUSING ACT 12 USC 1702 ET SEQ;LegalReferences;2
THE NATIONAL HOUSING ACT 12 USC 1707 ET SEQ;LegalReferences;1
THE NATURAL GAS ACT;LegalReferences;1
THE NEIGHBORHOOD REINVESTMENT CORPORATION ACT 42 USC 8105C3;LegalReferences;1
THE OMNIBUS APPROPRIATIONS ACT;LegalReferences;2
THE PAPERWORK REDUCTION ACT;LegalReferences;2
THE PAPERWORK REDUCTION ACT 44 USC 3501 ET SEQ;LegalReferences;1
THE PAY IT BACK ACT;LegalReferences;2
THE PRIVACY ACT OF 1974;LegalReferences;1
THE PRIVATE FUND INVESTMENT ADVISERS REGISTRATION ACT OF 2010;LegalReferences;4
THE PRIVATE SECURITIES LITIGATION ACT OF 1995;LegalReferences;1
THE PUBLIC HEALTH SERVICE ACT;LegalReferences;1
THE PUBLIC UTILITY HOLDING COMPANY ACT OF 1935;LegalReferences;7
THE PUBLIC UTILITY HOLDING COMPANY ACT OF 1935 15 USC 79A ET SEQ;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974;LegalReferences;9
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2601 ET SEQ;LegalReferences;5
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605E;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605F;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605G;LegalReferences;1
THE REAL ESTATE SETTLEMENT PROCEDURES ACT OF 1974 12 USC 2605I2;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002;LegalReferences;8
THE SARBANES-OXLEY ACT OF 2002 15 USC 7201 ET SEQ;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 72019;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7201A;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7211;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7212;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7213A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7214A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B4B;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215B5A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215C6;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7215C7B;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7216;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7216A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7217D3;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7219;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246A;LegalReferences;1
THE SARBANES-OXLEY ACT OF 2002 15 USC 7246B;LegalReferences;2
THE SARBANES-OXLEY ACT OF 2002 15 USC 7262B;LegalReferences;1
THE SECURITIES ACT;LegalReferences;1
THE SECURITIES ACT OF 1933;LegalReferences;22
THE SECURITIES ACT OF 1933 15 USC 77A ET SEQ;LegalReferences;8
THE SECURITIES ACT OF 1933 15 USC 77BA;LegalReferences;4
THE SECURITIES ACT OF 1933 15 USC 77D;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77E;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77FB;LegalReferences;7
THE SECURITIES ACT OF 1933 15 USC 77O;LegalReferences;1
THE SECURITIES ACT OF 1933 15 USC 77Q;LegalReferences;2
THE SECURITIES ACT OF 1933 15 USC 77S;LegalReferences;2
THE SECURITIES ACT OF 1933 15 USC 77VA;LegalReferences;2
THE SECURITIES EXCHANGE ACT;LegalReferences;3
THE SECURITIES EXCHANGE ACT OF 1934;LegalReferences;85
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 73OB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78 ET SEQ;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78A ET SEQ;LegalReferences;28
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78AA;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78AM;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78C;LegalReferences;6
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78CA;LegalReferences;20
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78DD;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78EE;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78F;LegalReferences;3
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78FA;LegalReferences;6
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78FB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78I;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78IB;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78J;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78KK;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78L;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78M;LegalReferences;6
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78ME;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78MF;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78MM;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78N;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78NA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78NG;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78O;LegalReferences;27
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OB;LegalReferences;5
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78OD;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78P-2;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78PA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q;LegalReferences;7
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Q-1;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78SB;LegalReferences;6
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78TA;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78TE;LegalReferences;1
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78X;LegalReferences;2
THE SECURITIES EXCHANGE ACT OF 1934 15 USC 78Y;LegalReferences;1
THE SECURITIES INVESTOR PROTECTION ACT OF 1970;LegalReferences;3
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78AAA ET SEQ;LegalReferences;18
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78DDD;LegalReferences;3
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78JJJ;LegalReferences;2
THE SECURITIES INVESTOR PROTECTION ACT OF 1970 15 USC 78LLL;LegalReferences;2
THE SMALL BUSINESS ACT 15 USC 632;LegalReferences;3
THE SMALL BUSINESS INVESTMENT ACT OF 1958;LegalReferences;3
THE SMALL BUSINESS INVESTMENT ACT OF 1958 15 USC 662;LegalReferences;1
THE TERRORISM RISK INSURANCE ACT OF 2002;LegalReferences;1
THE TRADE ACT OF 1974 19 USC 2171;LegalReferences;1
THE TRUST INDENTURE ACT OF 1939 15 USC 77AAA ET SEQ;LegalReferences;2
THE WALL STREET TRANSPARENCY AND ACCOUNTABILITY ACT OF 2010;LegalReferences;39
THIS ACT;LegalReferences;351
THIS PARAGRAPH;LegalReferences;199
THIS SECTION;LegalReferences;771
THIS SUBSECTION;LegalReferences;414
THIS SUBTITLE;LegalReferences;127
THIS TITLE;LegalReferences;594
TITLE;LegalReferences;24
TITLE 1;LegalReferences;1
TITLE 11;LegalReferences;16
TITLE 13;LegalReferences;1
TITLE 17;LegalReferences;10
TITLE 18;LegalReferences;18
TITLE 28;LegalReferences;7
TITLE 31;LegalReferences;21
TITLE 44;LegalReferences;6
TITLE 49;LegalReferences;1
TITLE 5;LegalReferences;91
TITLE 9;LegalReferences;1
TITLE I;LegalReferences;14
TITLE II;LegalReferences;12
TITLE III;LegalReferences;4
TITLE IV;LegalReferences;2
TITLE LXII OF THE REVISED STATUTES OF THE UNITED STATES;LegalReferences;2
TITLE V OF THE GRAMM-LEACH-BLILEY ACT 15 USC 6801 ET SEQ;LegalReferences;1
TITLE VI;LegalReferences;1
TITLE VII;LegalReferences;3
TITLE VIII;LegalReferences;3
TITLE X;LegalReferences;6
TITLE XI;LegalReferences;4
TITLE XI OF THE FINANCIAL INSTITUTIONS REFORM RECOVERY AND ENFORCEMENT ACT OF 1989 12 USC 3331 ET SEQ;LegalReferences;3
TITLE XII OF DIVISION A OF THE AMERICAN RECOVERY AND REINVESTMENT ACT OF 2009 PUBLIC LAW 1115 123 STAT 217;LegalReferences;1
TITLE XII OF DIVISION A OF THE AMERICAN RECOVERY AND REINVESTMENT ACT OF 2009 PUBLIC LAW 111-5 123 STAT 217;LegalReferences;2
TITLE XIII;LegalReferences;1
TITLE XIV;LegalReferences;1
TITLE XV;LegalReferences;1
TITLE XVI;LegalReferences;1
TITLE XVI OF THE AMERICAN RECOVERY AND REINVESTMENT ACT OF 2009 PUBLIC LAW 1115 123 STAT 302;LegalReferences;1
TRADE COMMISSION ACT;LegalReferences;1
TREASURY REGULATIONS SECTION 11031K1G3;LegalReferences;1
TREASURY REGULATIONS SECTION 11031K1G4;LegalReferences;1
TRUST INDENTURE ACT OF 1939;LegalReferences;2
TRUTH IN LENDING ACT;LegalReferences;15
TRUTH IN LENDING ACT 15 USC 1601 ET SEQ;LegalReferences;3
TRUTH IN LENDING ACT 15 USC 1650;LegalReferences;3
TRUTH IN SAVINGS ACT;LegalReferences;1
TRUTH IN SAVINGS ACT 12 USC 4301 ET SEQ;LegalReferences;2
U;LegalReferences;92
UNITED STATES CODE;LegalReferences;167
UNITED STATES HOUSING ACT OF 1937;LegalReferences;2
URBAN DEVELOPMENT ACT OF 1968;LegalReferences;2
USC 1831OK;LegalReferences;2
V;LegalReferences;158
VII;LegalReferences;44
VIII;LegalReferences;26
WALL STREET TRANSPARENCY AND ACCOUNTABILITY ACT OF 2010;LegalReferences;1
WRIT OF CERTIORARI;LegalReferences;2
X;LegalReferences;56
XI;LegalReferences;9
XII;LegalReferences;5
XVI;LegalReferences;1
Y;LegalReferences;31
Z;LegalReferences;16
ALL;LogicalConnectors;478
ANY;LogicalConnectors;4007
ANYONE;LogicalConnectors;1
ANYTHING;LogicalConnectors;1
BOTH;LogicalConnectors;55
EACH;LogicalConnectors;697
EXCEPTING;LogicalConnectors;1
EXCLUDING;LogicalConnectors;8
EXCLUSIVELY;LogicalConnectors;11
JOINTLY;LogicalConnectors;101
NEITHER;LogicalConnectors;8
NO;LogicalConnectors;318
NONE;LogicalConnectors;8
NOTHING;LogicalConnectors;99
OTHER;LogicalConnectors;1537
UNTIL;LogicalConnectors;52
WHEN;LogicalConnectors;81
WHENEVER;LogicalConnectors;19
WHERE;LogicalConnectors;65
WHEREVER;LogicalConnectors;1
A VARIETY OF;LogicalConnectors;2
ACCORDINGLY;LogicalConnectors;14
ACTUALLY;LogicalConnectors;3
ADDITIONALLY;LogicalConnectors;3
AFTER;LogicalConnectors;906
ALMOST;LogicalConnectors;1
ALONE;LogicalConnectors;4
ALSO;LogicalConnectors;47
ALTERNATE;LogicalConnectors;1
ALTOGETHER;LogicalConnectors;1
AND;LogicalConnectors;9224
ANYWHERE;LogicalConnectors;1
APART FROM;LogicalConnectors;2
APPROXIMATELY;LogicalConnectors;1
AS;LogicalConnectors;2646
AS A RESULT;LogicalConnectors;1
AS A RESULT OF;LogicalConnectors;26
AS FOR;LogicalConnectors;2
AS LONG AS;LogicalConnectors;4
AS OPPOSED TO;LogicalConnectors;2
AS SOON AS;LogicalConnectors;5
AS THE CASE MAY BE;LogicalConnectors;16
AS WELL AS;LogicalConnectors;13
AT FIRST;LogicalConnectors;1
AT LEAST;LogicalConnectors;43
BECAUSE;LogicalConnectors;8
BECAUSE OF;LogicalConnectors;16
BEFORE;LogicalConnectors;344
BEGINNING;LogicalConnectors;21
BRIEFLY;LogicalConnectors;1
BUT;LogicalConnectors;108
CHARACTERIZED BY;LogicalConnectors;2
COMPARED TO;LogicalConnectors;2
COMPRISED OF;LogicalConnectors;3
CONCERNING;LogicalConnectors;59
CONDITIONALLY;LogicalConnectors;8
CONDITIONED ON;LogicalConnectors;1
CONSIDERING;LogicalConnectors;6
CONSTITUTING;LogicalConnectors;4
DEDUCT;LogicalConnectors;1
DENOMINATOR;LogicalConnectors;4
DEPENDING UPON;LogicalConnectors;2
DIFFERENTIATED FROM;LogicalConnectors;2
DIVIDED;LogicalConnectors;2
DUE TO;LogicalConnectors;11
EARLIER OF;LogicalConnectors;9
EARLIER THAN;LogicalConnectors;9
EITHER;LogicalConnectors;52
ENTIRE;LogicalConnectors;8
EQUAL TO;LogicalConnectors;46
EQUALLY;LogicalConnectors;3
EQUIVALENT;LogicalConnectors;23
ESPECIALLY;LogicalConnectors;2
EVEN IF;LogicalConnectors;7
EVEN THOUGH;LogicalConnectors;1
EXCEEDING;LogicalConnectors;8
EXCEEDS;LogicalConnectors;17
EXCEPT;LogicalConnectors;163
EXCEPT AS;LogicalConnectors;155
EXCEPTIONS;LogicalConnectors;37
EXCLUSIONS;LogicalConnectors;11
FEWER THAN;LogicalConnectors;23
FINALLY;LogicalConnectors;1
FOR ANY REASON;LogicalConnectors;3
FOR EXAMPLE;LogicalConnectors;1
FOR THE PURPOSE OF;LogicalConnectors;81
FOR THE PURPOSES;LogicalConnectors;32
FURTHER;LogicalConnectors;46
GRANTED;LogicalConnectors;43
GREATER;LogicalConnectors;18
GREATER THAN;LogicalConnectors;15
GREATEST;LogicalConnectors;5
HEREIN;LogicalConnectors;1
HEREINAFTER;LogicalConnectors;5
HEREUNDER;LogicalConnectors;2
HIGHER;LogicalConnectors;18
HOWEVER;LogicalConnectors;9
I MEAN;LogicalConnectors;12
IF;LogicalConnectors;588
IF NOT;LogicalConnectors;6
IF SO;LogicalConnectors;7
IMPLIES;LogicalConnectors;1
IMPLY;LogicalConnectors;3
IN ACCORDANCE WITH;LogicalConnectors;251
IN ADDITION;LogicalConnectors;2
IN ADDITION TO;LogicalConnectors;35
IN ALL;LogicalConnectors;4
IN ANY CASE;LogicalConnectors;11
IN ANY OTHER WAY;LogicalConnectors;1
IN ANY SUCH CASE;LogicalConnectors;1
IN CASE;LogicalConnectors;5
IN CONNECTION THEREWITH;LogicalConnectors;5
IN EVERY CASE;LogicalConnectors;1
IN EXCESS OF;LogicalConnectors;14
IN FACT;LogicalConnectors;2
IN LIEU OF;LogicalConnectors;9
IN NO CASE;LogicalConnectors;5
IN NO INSTANCE;LogicalConnectors;1
IN ORDER TO;LogicalConnectors;80
IN PARTICULAR;LogicalConnectors;1
IN PROPORTION TO;LogicalConnectors;1
IN RELATION TO;LogicalConnectors;7
IN SUCH A WAY AS;LogicalConnectors;1
IN THAT;LogicalConnectors;12
IN THE ALTERNATIVE;LogicalConnectors;1
IN THE CASE;LogicalConnectors;4
IN THE CASE OF;LogicalConnectors;124
IN THE EVENT THAT;LogicalConnectors;9
IN THE PLACE;LogicalConnectors;3
IN WHICH CASE;LogicalConnectors;5
INCIDENTALLY;LogicalConnectors;1
INCLUDING;LogicalConnectors;761
INCLUSION;LogicalConnectors;13
INCONSISTENT WITH;LogicalConnectors;14
INDICATES;LogicalConnectors;2
INITIALLY;LogicalConnectors;5
INSOFAR AS;LogicalConnectors;2
IRRESPECTIVE OF;LogicalConnectors;5
LARGER;LogicalConnectors;2
LARGEST;LogicalConnectors;6
LATER THAN;LogicalConnectors;20
LEAST;LogicalConnectors;1
LESS FREQUENTLY THAN;LogicalConnectors;18
LESS THAN;LogicalConnectors;61
LESSER;LogicalConnectors;1
LESSER THAN;LogicalConnectors;1
LIKE;LogicalConnectors;14
LIMITED TO;LogicalConnectors;23
LONGER;LogicalConnectors;11
LONGER THAN;LogicalConnectors;5
MORE;LogicalConnectors;165
MORE THAN;LogicalConnectors;83
MULTIPLIED;LogicalConnectors;4
NEXT;LogicalConnectors;5
NON;LogicalConnectors;54
NOR;LogicalConnectors;17
NOT;LogicalConnectors;1128
NOT LATER THAN;LogicalConnectors;293
NOT ONLY;LogicalConnectors;1
NOTWITHSTANDING;LogicalConnectors;183
NUMERATOR;LogicalConnectors;4
OF ANY KIND;LogicalConnectors;6
ON THE GROUNDS THAT;LogicalConnectors;2
ONLY;LogicalConnectors;108
ONLY IF;LogicalConnectors;24
OR;LogicalConnectors;8933
OR AT LEAST;LogicalConnectors;2
OTHERWISE;LogicalConnectors;270
OVERALL;LogicalConnectors;13
PARTICULARLY;LogicalConnectors;5
PENULTIMATE;LogicalConnectors;1
PREVIOUS;LogicalConnectors;18
PREVIOUSLY;LogicalConnectors;9
PROPORTIONAL TO;LogicalConnectors;2
PROVIDED;LogicalConnectors;441
PROVIDED THAT;LogicalConnectors;23
PROVIDING THAT;LogicalConnectors;2
PURSUANT THERETO;LogicalConnectors;2
RATHER;LogicalConnectors;3
RATIO;LogicalConnectors;10
RATIOS;LogicalConnectors;2
REGARDING;LogicalConnectors;250
REGARDLESS OF;LogicalConnectors;22
RELATES TO;LogicalConnectors;11
RELATIVE TO;LogicalConnectors;10
RELEVANT TO;LogicalConnectors;18
REPRESENTS;LogicalConnectors;9
RESPECTIVELY;LogicalConnectors;77
ROUNDED TO;LogicalConnectors;3
SECOND;LogicalConnectors;37
SIMILAR;LogicalConnectors;112
SIMILARLY;LogicalConnectors;13
SINCE;LogicalConnectors;4
SO;LogicalConnectors;86
SO AS TO;LogicalConnectors;14
SO FAR AS;LogicalConnectors;1
SO LONG AS;LogicalConnectors;3
SO THAT;LogicalConnectors;13
SOLE;LogicalConnectors;38
SOLELY;LogicalConnectors;67
SPECIFICALLY;LogicalConnectors;37
STILL;LogicalConnectors;2
SUBJECT TO;LogicalConnectors;530
SUBSEQUENTLY;LogicalConnectors;5
SUCCEEDING;LogicalConnectors;1
SUCH AS;LogicalConnectors;31
THAT IS;LogicalConnectors;546
THEN;LogicalConnectors;43
THEREBY;LogicalConnectors;5
THEREFORE;LogicalConnectors;3
THOUGH;LogicalConnectors;7
THUS;LogicalConnectors;2
TO CONCLUDE;LogicalConnectors;4
TO RESUME;LogicalConnectors;1
TO THE EXTENT;LogicalConnectors;161
TOGETHER WITH;LogicalConnectors;28
UNCONDITIONALLY;LogicalConnectors;10
UNLESS;LogicalConnectors;184
UPCOMING;LogicalConnectors;2
UPWARDS OF;LogicalConnectors;1
VERY;LogicalConnectors;1
WHETHER;LogicalConnectors;286
WHILE;LogicalConnectors;30
WHY;LogicalConnectors;13
WITH EMPHASIS;LogicalConnectors;1
WITH REFERENCE TO;LogicalConnectors;1
WITH REGARD TO;LogicalConnectors;30
WITH RESPECT TO;LogicalConnectors;678
WITHIN;LogicalConnectors;203
YET;LogicalConnectors;10
ADDITION;MathematicalOperators;2
ADDITIONAL;MathematicalOperators;125
AUGMENT;MathematicalOperators;1
AVERAGE;MathematicalOperators;11
DECREASE;MathematicalOperators;4
DECREASES;MathematicalOperators;3
DEDUCTED;MathematicalOperators;5
DEDUCTION;MathematicalOperators;3
DEDUCTIONS;MathematicalOperators;2
DIFFERENTIAL;MathematicalOperators;6
EXCEED;MathematicalOperators;70
INCREASE;MathematicalOperators;48
INCREASED;MathematicalOperators;13
INCREASES;MathematicalOperators;15
LESSEN;MathematicalOperators;1
MAXIMIZE;MathematicalOperators;7
MAXIMIZES;MathematicalOperators;2
MINIMIZE;MathematicalOperators;28
MINIMIZES;MathematicalOperators;4
MINIMIZING;MathematicalOperators;3
NEGATIVE;MathematicalOperators;13
FEWER;MathematicalOperators;2
LESS;MathematicalOperators;21
MINUS;MathematicalOperators;2
OVER;MathematicalOperators;69
HIGHEST;MathematicalOperators;7
MAXIMUM;MathematicalOperators;41
MAXIMUMS;MathematicalOperators;1
MEDIAN;MathematicalOperators;3
MINIMAL;MathematicalOperators;1
MINIMUM;MathematicalOperators;86
MINIMUMS;MathematicalOperators;1
SMALLER;MathematicalOperators;8
TOTAL;MathematicalOperators;101
TRIPLE;MathematicalOperators;3
ADDED;MathematicalOperators;68
ADDING;MathematicalOperators;267
ADDITIONS;MathematicalOperators;1
ADOPTED;Other;40
AMENDING;Other;21
AMENDMENT;Other;86
AMENDMENTS;Other;150
ANTI-EVASION;Other;1
APPEARS;Other;139
APPLY;Other;227
BASED;Other;19
BASED ON;Other;95
BASIS;Other;126
BECOMING;Other;2
BEING TAKEN;Other;1
CHAPTER;Other;19
CHAPTERS;Other;1
CITED;Other;15
CLAUSE HEADING;Other;2
COMMA;Other;7
CONFORMING;Other;33
CONSTRUED;Other;125
CONTENT;Other;22
CONTEXT;Other;8
CONTRARY;Other;10
DE MINIMIS;Other;9
DEFERENCE;Other;17
DEFINITIONAL;Other;2
DESCRIBE;Other;17
DESCRIBED;Other;673
DESCRIBES;Other;6
DETAILING;Other;8
DETERMINATIONS;Other;42
DISQUALIFICATION;Other;1
EFFECTIVE;Other;79
EFFECTIVELY;Other;12
ENACTMENT;Other;293
END;Other;464
ENDS;Other;5
EXCLUDES;Other;1
EXPRESSLY;Other;9
FASHION;Other;1
FILING;Other;61
FILINGS;Other;3
FOUND;Other;24
GENERALLY DESCRIBE;Other;1
GROUPED;Other;2
HEADING;Other;21
INDENTING;Other;1
INSERT;Other;7
INSERTING;Other;1071
INVALIDATE;Other;2
ITEM;Other;20
KNOW;Other;7
KNOWN;Other;32
LEFT;Other;1
LISTED IN;Other;12
MANDAMUS;Other;2
MANNER;Other;182
MATTER;Other;63
MATTER DE NOVO;Other;1
MEAN;Other;10
MEANING;Other;73
MEANINGS;Other;19
MINIMIS;Other;1
MORATORIUM;Other;1
MOVING;Other;1
NONAPPLICABILITY;Other;1
ORIGINALLY;Other;3
PARAGRAPHS;Other;34
POTENTIALLY;Other;11
PRECEDES;Other;2
PRIMA FACIE;Other;1
PROMULGATION;Other;3
PROSPECTIVE;Other;16
PROVISO;Other;4
PROVISOS;Other;1
PURELY;Other;1
PUT;Other;18
READ;Other;37
REDESIGNATED;Other;65
REDESIGNATING;Other;99
REFERENCED;Other;6
RELIED UPON;Other;4
RESERVATION;Other;1
RESERVING;Other;2
RESPECT;Other;15
RISE;Other;11
RTC;Other;2
RULE OF CONSTRUCTION;Other;62
RULEMAKING;Other;114
RULEMAKINGS;Other;1
RULES OF CONSTRUCTION;Other;7
SECTIONS;Other;35
SEMICOLON;Other;27
SENTENCE;Other;90
SENTENCES;Other;4
SET;Other;68
SETS;Other;14
SEVERABILITY;Other;1
SHORT TITLE;Other;15
SOUGHT;Other;4
STATUTE;Other;37
STATUTES;Other;7
STRIKE;Other;4
STRIKING;Other;1005
SUBCHAPTER;Other;12
SUBPARAGRAPH;Other;91
SUBPARAGRAPHS;Other;8
SUBSTANTIVELY;Other;3
SUBSTITUTED;Other;1
SUBSTITUTED FOR;Other;9
SUBSTITUTING;Other;3
SUBTITLES;Other;2
SUNSET;Other;4
SUPERSEDE;Other;8
SUPERSEDES;Other;1
TABLE;Other;13
TABLES;Other;1
TAILORED;Other;2
